,Count,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Reason
5351,1,Sloughhouse,95683,38.470423,-121.114897,Female,No,Yes,No,66,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.9,4370.25,0,
5352,1,Somerset,95684,38.606703,-120.586659,Male,No,Yes,No,38,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.7,4428.6,0,
5353,1,Sutter Creek,95685,38.432145,-120.77069,Female,No,Yes,No,20,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,416.45,0,
5354,1,Vacaville,95687,38.333133,-121.920151,Male,Yes,No,No,64,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.1,6688.1,0,
5355,1,Volcano,95689,38.481902,-120.603668,Female,No,No,No,60,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,4224.7,0,
5356,1,West Sacramento,95691,38.627951,-121.593287,Female,No,Yes,Yes,50,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,0,
5357,1,Wilton,95693,38.392559,-121.225093,Female,No,Yes,No,72,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,49.2,3580.95,0,
5358,1,Winters,95694,38.578604,-122.024579,Male,No,Yes,No,60,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.5,1198.8,0,
5359,1,Woodland,95695,38.71967,-121.862416,Male,No,No,No,46,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,0,
5360,1,Alta,95701,39.218096,-120.79153,Female,No,Yes,Yes,69,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5,0,
5361,1,Applegate,95703,38.983388,-120.988814,Male,Yes,No,No,31,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,0,
5362,1,Camino,95709,38.748316,-120.675512,Male,No,Yes,Yes,19,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,357.7,0,
5363,1,Colfax,95713,39.084645,-120.894014,Female,No,Yes,Yes,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1397.3,0,
5364,1,Dutch Flat,95714,39.197215,-120.83679,Male,No,Yes,No,12,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6,959.9,0,
5365,1,Gold Run,95717,39.170376,-120.838404,Male,No,No,No,44,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.15,0,
5366,1,Kyburz,95720,38.766036,-120.209673,Female,No,Yes,Yes,56,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.25,4620.4,0,
5367,1,Echo Lake,95721,38.851842,-120.076204,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,0,
5368,1,Pollock Pines,95726,38.733908,-120.453416,Female,No,No,No,11,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,0,
5369,1,Twin Bridges,95735,38.805481,-120.13287,Female,Yes,Yes,No,15,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,1285.05,0,
5370,1,Weimar,95736,39.00978,-120.978273,Male,No,No,No,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1521.2,0,
5371,1,Rancho Cordova,95742,38.591134,-121.161585,Male,No,Yes,No,56,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,0,
5372,1,Granite Bay,95746,38.749466,-121.184196,Male,Yes,No,No,64,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1198.05,0,
5373,1,Roseville,95747,38.784329,-121.373245,Female,No,Yes,No,34,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,0,
5374,1,El Dorado Hills,95762,38.684437,-121.055634,Male,No,No,No,35,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,754.0,0,
5375,1,Rocklin,95765,38.823278,-121.281856,Male,No,No,No,22,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.3,467.15,0,
5376,1,Sacramento,95814,38.584505,-121.491956,Male,No,No,No,9,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,0,
5377,1,Sacramento,95816,38.574856,-121.46504,Male,No,No,No,23,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,481.1,0,
5378,1,Sacramento,95818,38.556306,-121.495817,Male,No,Yes,No,68,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.25,1728.2,0,
5379,1,Sacramento,95819,38.567594,-121.437507,Male,No,Yes,No,33,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,0,
5380,1,Sacramento,95820,38.53508,-121.444144,Male,No,No,No,31,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,0,
5381,1,Sacramento,95822,38.512569,-121.495184,Female,No,No,No,56,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1051.9,0,
5382,1,Sacramento,95824,38.517295,-121.439819,Male,No,Yes,Yes,66,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,75.1,5013.0,0,
5383,1,Sacramento,95825,38.590035,-121.412455,Male,No,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0,1738.9,0,
5384,1,Sacramento,95826,38.542532,-121.378826,Male,Yes,No,No,34,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.15,2275.1,0,
5385,1,Sacramento,95827,38.549185,-121.328386,Female,No,Yes,Yes,58,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.55,5511.65,0,
5386,1,Sacramento,95829,38.486502,-121.334051,Male,No,No,No,37,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),35.8,1316.9,0,
5387,1,Sacramento,95830,38.490508,-121.284171,Female,No,No,No,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.15,7993.3,0,
5388,1,Sacramento,95831,38.494832,-121.529447,Male,No,Yes,Yes,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,19.85,0,
5389,1,Sacramento,95832,38.445939,-121.496855,Male,Yes,Yes,Yes,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1388.45,0,
5390,1,Sacramento,95833,38.619049,-121.517552,Male,No,Yes,Yes,35,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,666.0,0,
5391,1,Sacramento,95834,38.646209,-121.52446,Female,No,Yes,Yes,6,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,94.45,0,
5392,1,Sacramento,95837,38.691607,-121.602284,Female,No,Yes,Yes,69,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),59.1,4134.7,0,
5393,1,Sacramento,95841,38.660442,-121.346321,Female,No,Yes,No,53,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,91.15,4862.5,0,
5394,1,Antelope,95843,38.715498,-121.363411,Female,No,Yes,No,5,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,351.5,0,
5395,1,Sacramento,95864,38.585826,-121.376263,Female,No,No,Yes,2,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,51.55,106.2,0,
5396,1,Marysville,95901,39.19514,-121.503883,Male,No,No,Yes,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.4,1413.0,0,
5397,1,Beale Afb,95903,39.125311,-121.392283,Female,No,Yes,No,19,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,1743.05,0,
5398,1,Alleghany,95910,39.467828,-120.841386,Male,No,No,No,9,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.05,657.5,0,
5399,1,Arbuckle,95912,38.982373,-122.047751,Male,No,No,No,53,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1050.5,0,
5400,1,Bangor,95914,39.396585,-121.38029,Male,No,No,No,5,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.75,426.35,0,
5401,1,Berry Creek,95916,39.657228,-121.37778,Female,Yes,Yes,Yes,71,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,69.2,4982.5,0,
5402,1,Biggs,95917,39.457388,-121.818201,Female,No,No,No,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,19.55,0,
5403,1,Brownsville,95919,39.440687,-121.263583,Male,No,No,No,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.65,7634.8,0,
5404,1,Butte City,95920,39.449794,-121.936372,Female,No,Yes,No,4,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.7,235.05,0,
5405,1,Camptonville,95922,39.432127,-121.099287,Male,No,No,No,59,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.15,3116.15,0,
5406,1,Challenge,95925,39.461768,-121.195825,Female,Yes,Yes,No,31,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.85,2633.4,0,
5407,1,Chico,95926,39.745712,-121.84333,Male,No,Yes,No,3,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,49.65,0,
5408,1,Clipper Mills,95930,39.562239,-121.14836,Male,No,Yes,No,49,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.25,4920.8,0,
5409,1,Colusa,95932,39.273096,-122.050763,Male,No,No,No,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,46.35,0,
5410,1,Dobbins,95935,39.381174,-121.21191,Female,No,Yes,No,55,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.75,5276.1,0,
5411,1,Downieville,95936,39.578792,-120.780786,Male,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8289.2,0,
5412,1,Dunnigan,95937,38.931425,-121.946081,Female,Yes,No,No,36,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,0,
5413,1,Durham,95938,39.607831,-121.777959,Female,No,Yes,Yes,10,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.8,196.75,0,
5414,1,Forbestown,95941,39.531028,-121.24807,Female,No,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.85,5824.75,0,
5415,1,Forest Ranch,95942,40.077028,-121.494168,Female,No,No,No,28,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1517.5,0,
5416,1,Glenn,95943,39.597975,-122.032248,Male,No,Yes,No,38,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.7,3479.05,0,
5417,1,Goodyears Bar,95944,39.564113,-120.868836,Female,No,No,No,61,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.6,7365.7,0,
5418,1,Grass Valley,95945,39.194539,-120.988066,Male,No,Yes,Yes,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1331.05,0,
5419,1,Penn Valley,95946,39.203817,-121.19584,Male,No,No,No,67,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.45,1195.95,0,
5420,1,Greenville,95947,40.160386,-120.835428,Female,No,No,Yes,34,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.15,3946.9,0,
5421,1,Gridley,95948,39.346898,-121.759537,Female,No,No,No,54,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.6,4299.95,0,
5422,1,Grass Valley,95949,39.099204,-121.137962,Female,No,Yes,No,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,20.3,0,
5423,1,Magalia,95954,39.933852,-121.584371,Female,No,No,Yes,46,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4391.25,0,
5424,1,Meridian,95957,39.068071,-121.832638,Female,No,Yes,Yes,55,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.0,4213.9,0,
5425,1,Nevada City,95959,39.333737,-120.858667,Female,No,No,No,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,0,
5426,1,North San Juan,95960,39.423046,-120.984472,Male,Yes,Yes,No,64,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),80.3,5017.7,0,
5427,1,Oregon House,95962,39.342587,-121.249833,Female,No,Yes,No,58,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,0,
5428,1,Orland,95963,39.748037,-122.302169,Male,No,Yes,No,56,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.05,2959.8,0,
5429,1,Oroville,95965,39.624561,-121.552866,Male,No,Yes,Yes,72,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,0,
5430,1,Palermo,95968,39.435756,-121.552071,Male,Yes,Yes,No,72,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,0,
5431,1,Paradise,95969,39.69676,-121.644379,Male,No,No,No,22,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,0,
5432,1,Chico,95973,39.903272,-121.843567,Female,No,No,No,39,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,0,
5433,1,Richvale,95974,39.495768,-121.747472,Female,No,No,No,12,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,0,
5434,1,Rough And Ready,95975,39.225634,-121.156163,Male,No,Yes,No,54,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,0,
5435,1,Smartville,95977,39.176595,-121.291692,Female,No,No,No,18,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,0,
5436,1,Stirling City,95978,39.904002,-121.527823,Male,No,Yes,No,32,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,0,
5437,1,Stonyford,95979,39.288127,-122.415841,Female,No,No,No,41,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,0,
5438,1,Strawberry Valley,95981,39.58458,-121.093256,Male,No,Yes,Yes,67,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,0,
5439,1,Sutter,95982,39.172777,-121.805845,Male,No,Yes,No,65,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,0,
5440,1,Taylorsville,95983,40.053684,-120.743116,Female,No,No,No,25,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,0,
5441,1,Washington,95986,39.34128,-120.786867,Female,No,Yes,No,67,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,0,
5442,1,Willows,95988,39.493991,-122.286363,Female,Yes,No,No,43,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,0,
5443,1,Yuba City,95991,39.02741,-121.614982,Female,No,No,No,24,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,0,
5444,1,Redding,96001,40.587919,-122.464732,Male,No,Yes,Yes,69,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,0,
5445,1,Redding,96002,40.527834,-122.318749,Female,No,No,Yes,37,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,0,
5446,1,Redding,96003,40.677649,-122.29467,Male,No,Yes,Yes,20,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,0,
5447,1,Adin,96006,41.171578,-120.913161,Male,No,No,No,7,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,0,
5448,1,Bieber,96009,41.083464,-121.107929,Male,No,No,No,41,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,0,
5449,1,Big Bar,96010,40.775272,-123.287414,Female,No,No,No,54,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,0,
5450,1,Burney,96013,40.946785,-121.719489,Male,Yes,No,No,69,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,0,
5451,1,Callahan,96014,41.388397,-122.794636,Female,No,No,No,53,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,0,
5452,1,Canby,96015,41.486953,-120.913975,Male,No,Yes,Yes,18,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,0,
5453,1,Cassel,96016,40.936285,-121.572692,Male,No,Yes,No,64,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,0,
5454,1,Shasta Lake,96019,40.692523,-122.369876,Female,No,No,No,20,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,0,
5455,1,Chester,96020,40.243494,-121.154733,Male,No,Yes,Yes,57,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,0,
5456,1,Corning,96021,39.913777,-122.289984,Male,Yes,Yes,No,63,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,0,
5457,1,Cottonwood,96022,40.336392,-122.448533,Male,No,Yes,Yes,13,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,0,
5458,1,Dorris,96023,41.949216,-122.050062,Female,Yes,Yes,No,48,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,0,
5459,1,Dunsmuir,96025,41.212695,-122.392067,Male,No,Yes,Yes,57,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,0,
5460,1,Etna,96027,41.405193,-123.008567,Male,No,Yes,No,71,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,0,
5461,1,Fall River Mills,96028,41.017282,-121.468945,Female,No,Yes,Yes,7,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,0,
5462,1,Flournoy,96029,39.84784,-122.544556,Female,No,No,No,16,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,0,
5463,1,Forks Of Salmon,96031,41.232128,-123.194748,Male,No,Yes,No,34,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,0,
